Gender,Age,Height,Weight,family_history_with_overweight,eat_junk_food,eat_vegetables,meals_per_day,eat_refreshment,SMOKE,water_consumption,track_calories,workout,screen_time,alcohol,transportation_type,normal_weight,metric
Male,22.7995722502696,1.71648975203602,81.0458085844222,yes,yes,2,1.7921117172815,Sometimes,no,1.37121195175927,no,0.800412896282935,1.04823363290834,Sometimes,Public_Transportation,no,EU
Male,17,65.748067,132.2772,no,no,2,4,Always,no,2,no,0,2,no,Public_Transportation,yes,USA
Male,22.3128765696999,69.8961308102851,200.790285579628,no,no,2,1.0783582293106,Sometimes,no,2.00289225386214,no,0.040245998139767,0.036285919967479,Sometimes,Public_Transportation,no,USA
Female,17.992717,63.7277115783,148.1363213627,yes,yes,1.952987,1,Sometimes,no,1.334856,yes,0.732276,1.890214,no,Public_Transportation,no,USA
Male,21.7762403087562,73.76576758738,199.052568085268,yes,yes,2,2.74760080139962,Sometimes,no,1.09601133514149,no,0.37471920342603,0.975965684603543,Sometimes,Public_Transportation,no,USA
Male,26.271621,65.3919644455,198.4158,yes,yes,2,3,Sometimes,no,3,no,0.669278,0.505266,Sometimes,Automobile,no,USA
Male,30.5458835471297,69.6386499007176,260.841815816918,yes,yes,2.964319,2.95551631261942,Sometimes,no,2.36993120645819,no,0.620500707717798,1.83761850715754,Sometimes,Automobile,no,USA
Female,18.052394,1.725233,75.970712,yes,yes,2.927409,3,Sometimes,no,2.209991,no,1,0.797215,Frequently,Public_Transportation,no,EU
Female,18.976968,1.759091,133.903612,yes,yes,3,3,Sometimes,no,2.862408,no,1.456933,0.742423,Sometimes,Public_Transportation,no,EU
Female,22.7436135318598,63.6313202156912,174.710348004437,yes,yes,1.063449,1.03248551595121,Sometimes,no,2.01462343133733,no,-0.002224368646121,1.47035972198027,Sometimes,Public_Transportation,no,USA
Female,25.783865,65.1829485846,242.9873521108,yes,yes,3,3,Sometimes,no,1.528258,no,0.01586,0.436068,Sometimes,Public_Transportation,no,USA
Female,18.198322,1.543338,71.799982,yes,no,3,3.087119,Sometimes,no,2,no,1.403872,1,no,Public_Transportation,no,EU
Male,32.610018,1.742538,83.390983,yes,yes,2.247704,3.053598,Sometimes,no,1.919629,no,0.408023,0,no,Automobile,no,EU
Female,19.994543,60.5409382039,86.2046213391,no,yes,1.118436,3,Sometimes,no,1.997744,no,2.432443,1.626194,Sometimes,Public_Transportation,no,USA
Male,34.243146,72.5658659572,204.3583752562,yes,yes,2,2.271734,Sometimes,no,2.629043,no,1,0.075823,Sometimes,Automobile,no,USA
Female,25.777565,1.628205,107.378702,yes,yes,3,3,Sometimes,no,2.506631,no,0.025787,0.484165,Sometimes,Public_Transportation,no,EU
Female,17.823438,67.2601150606,110.231,no,yes,1.642241,3.45259,Sometimes,no,1.099231,no,0.418875,1,Sometimes,Public_Transportation,no,USA
Female,16.865984,64.7265310153,148.67866670118,yes,yes,1.31415,1.068196,Sometimes,no,1.364957,yes,0,0.057926,no,Public_Transportation,no,USA
Male,21,1.72,72,yes,yes,3,3,Always,no,3,yes,3,0,Sometimes,Automobile,yes,EU
Male,30.4011436564041,69.2844996888356,269.889965469732,yes,yes,2.766612,3.06971952680144,Sometimes,no,2.18616051160942,no,1.0972017890122,1.19241205747432,Sometimes,Automobile,no,USA
Female,30.255744,1.652084,73.575981,yes,yes,2,3,Sometimes,no,1,no,0,0.018877,Sometimes,Automobile,no,EU
Female,19.2661570821979,1.6707856392463,51.1720886689957,no,yes,2.562409,3.50993695439652,Sometimes,no,1.68740280364311,no,2.01292347046632,1.06736864911568,Sometimes,Public_Transportation,no,EU
Female,19,62.99216,132.2772,no,yes,2,3,Frequently,no,2,no,0,1,Sometimes,Public_Transportation,yes,USA
Male,18,1.811189,108.800964,yes,yes,2,1.250548,Sometimes,no,2.121176,no,1,0.741069,no,Public_Transportation,no,EU
Male,17.6514698504862,1.80538924168303,95.5943254345171,yes,yes,2,2.99575568108603,Sometimes,no,2.98028160867902,no,1.05617827706706,0.931498082243736,Sometimes,Public_Transportation,no,EU
Female,18.078256,63.8976329299,181.66746941112,yes,yes,2.340405,3,Sometimes,no,1.655245,no,1.006884,0.548539,no,Public_Transportation,no,USA
Male,34.3292865620318,66.5662049016312,181.715758538795,yes,yes,2.129668,2.81406849575688,Sometimes,no,2.55280779900427,no,1.21462017854168,0.306536882350301,no,Automobile,no,USA
Female,20.7975892736422,1.73482538583439,130.041385784866,yes,yes,3,3.01791249416912,Sometimes,no,1.86723579595695,no,1.48647304028193,0.95971529148569,Sometimes,Public_Transportation,no,EU
Female,38.384177,66.8750754826,173.36537975834,yes,yes,3,3,Sometimes,no,2.503198,no,0,0,no,Automobile,no,USA
Female,22.033129,67.0954299323,113.4012104907,yes,yes,2.984425,3,Frequently,no,2.044694,no,2.008256,1.250871,no,Public_Transportation,no,USA
Female,18.166318,1.649553,82.323954,yes,yes,2.864776,3,Sometimes,no,1.876915,no,0.631565,0.186414,no,Public_Transportation,no,EU
Male,24,68.897675,185.18808,no,yes,3,3,no,no,2,yes,1,0,Sometimes,Public_Transportation,no,USA
Male,17.9818228253337,1.6495026405658,79.6401228239198,yes,yes,2.821977,2.02146937626751,Sometimes,no,1.94258831423916,no,1.01327045468641,0.856109008541115,no,Public_Transportation,no,EU
Female,21.344018,68.7605095716,318.13165064582,yes,yes,3,3,Sometimes,no,2.36651,no,1.247505,0.723366,Sometimes,Public_Transportation,no,USA
Female,20.976842,67.351611173,289.70586899936,yes,yes,3,3,Sometimes,no,1.728139,no,1.676269,0.906247,Sometimes,Public_Transportation,no,USA
Female,45,64.173263,169.75574,yes,yes,2,3,Frequently,no,1,no,0,0,no,Automobile,no,USA
Male,19.693804,70.86618,187.3927,yes,yes,2.188722,3,Sometimes,no,2.721356,no,1.528968,1,Sometimes,Public_Transportation,no,USA
Female,19,59.448851,99.2079,no,yes,2,4,Sometimes,no,1,no,3,0,Sometimes,Public_Transportation,yes,USA
Female,19,1.564199,42.096062,no,yes,3,1.894384,Sometimes,no,2.456581,yes,1.596576,0.9974,no,Public_Transportation,no,EU
Male,24.825393,63.1299947201,222.75097537506,yes,yes,2.996186,1.134042,Sometimes,no,1.270166,no,0.073065,1.551934,no,Public_Transportation,no,USA
Female,20.345161,60.4088908885,92.517429455,no,yes,2.88853,1,Frequently,no,1,no,0,0.196224,Sometimes,Public_Transportation,no,USA
Female,23,1.59,48,yes,yes,2,1,Frequently,no,1,no,0,2,Sometimes,Public_Transportation,yes,EU
Male,17.282945,1.821514,59.605028,yes,yes,2.613249,3.712183,Sometimes,no,2,no,2.002997,0.174848,no,Automobile,no,EU
Male,16,1.67,50,yes,yes,2,1,Frequently,no,3,no,1,0,no,Public_Transportation,no,EU
Male,25.15462,1.758398,112.089022,yes,yes,1.108663,3,Sometimes,no,2,no,1.230219,0.001716,Sometimes,Automobile,no,EU
Male,33.049121,67.2733434142,182.98707998604,yes,yes,2,1.171027,Sometimes,no,2.405172,no,2.300282,0,no,Automobile,no,USA
Male,37.588628,69.0636987117,259.918525064,yes,yes,2.535154,2.915921,Sometimes,no,1.8924,no,0.693732,0.06741,Sometimes,Automobile,no,USA
Female,19,59.448851,130.07258,yes,yes,3,3,Frequently,no,1,no,1,2,Sometimes,Walking,no,USA
Female,22.989846,64.960665,176.3696,yes,yes,2,3,Sometimes,no,2,no,0.146919,2,no,Public_Transportation,no,USA
Male,22,1.65,80,yes,no,2,3,Sometimes,no,2,no,3,2,no,Walking,no,EU
Male,24.920362,1.796415,120.988454,yes,yes,2.475892,3,Sometimes,no,2.949356,no,1.866839,0.100048,Sometimes,Public_Transportation,no,EU
Female,21.909534,1.611356,68.06609,yes,yes,1.834155,3.995957,Sometimes,no,2.632871,no,1.236114,1.980875,Sometimes,Public_Transportation,no,EU
Female,40.951591,1.542122,80,yes,yes,2,1.105617,Sometimes,no,1.372811,no,1.629432,0,Sometimes,Automobile,no,EU
Female,21,1.63,66,yes,yes,3,1,Sometimes,yes,3,no,0,0,Sometimes,Public_Transportation,yes,EU
Male,19,1.8,80,no,yes,2,1,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,yes,EU
Female,18.744914,1.801983,138.034526,yes,yes,3,3,Sometimes,no,2.691591,no,1.168368,0.735372,Sometimes,Public_Transportation,no,EU
Female,20.520992,1.668642,124.704781,yes,yes,3,3,Sometimes,no,1.15635,no,0.786828,0.366385,Sometimes,Public_Transportation,no,EU
Female,22.89974,1.661715,82.595793,yes,yes,1.203754,1.355354,Sometimes,no,2.765593,no,0.128342,1.659476,Sometimes,Public_Transportation,no,EU
Female,21.282238,68.8563757651,294.67520373346,yes,yes,3,3,Sometimes,no,2.247979,no,1.609938,0.849236,Sometimes,Public_Transportation,no,USA
Male,19.627,71.4728338709,188.05881711452,yes,yes,2.987148,3.483449,Sometimes,no,2.359246,no,2.060415,0.598999,Sometimes,Public_Transportation,no,USA
Male,18,1.8,72,yes,yes,2,3,Sometimes,no,2,no,3,0,Sometimes,Automobile,yes,EU
Female,25.976209,1.614484,104.999403,yes,yes,3,3,Sometimes,no,1.237557,no,0.083675,0.543761,Sometimes,Public_Transportation,no,EU
Male,18,66.92917,121.915486,yes,yes,3,3,Sometimes,no,2,no,3,0,Sometimes,Public_Transportation,yes,USA
Female,22.7297173936383,1.63374486282167,86.8338308705572,yes,yes,2.058687,2.93079903983285,Sometimes,no,2.01849157524017,no,0.843328920002793,0.608691072918299,no,Public_Transportation,no,EU
Male,17.469417,70.8128335145,131.42338815254,yes,yes,2.336044,4,Sometimes,no,2,no,2,0.133005,no,Automobile,no,USA
Male,21,1.66,62,yes,yes,2,3,Sometimes,yes,2,no,1,1,Frequently,Public_Transportation,yes,EU
Female,25.999174,64.4968064818,231.06627511088,yes,yes,3,3,Sometimes,no,2.654636,no,0.069238,0.629578,Sometimes,Public_Transportation,no,USA
Male,25.314163,69.7573998737,253.3242751589,yes,yes,1.585183,3,Sometimes,no,2.101841,no,1.543961,7.3E-05,Sometimes,Public_Transportation,no,USA
Female,18.503343,66.2647601924,279.2675488636,yes,yes,3,3,Sometimes,no,1.115967,no,1.541072,1,Sometimes,Public_Transportation,no,USA
Female,23.629159,66.929957402,177.29649720508,yes,yes,2,3,Sometimes,no,2.386904,no,0.926201,1.34403,Sometimes,Public_Transportation,no,USA
Female,17.8746656443313,67.0527467226483,112.191380185384,no,yes,2,2.98967466883537,Sometimes,no,1.95341861980111,no,0.036878187325524,1.53365905865687,Sometimes,Public_Transportation,no,USA
Female,19.3649832272868,70.2318051540456,178.114057036716,yes,yes,1.078529,1.22966436338045,Sometimes,no,2.58704143282247,no,2.98283524006809,0.82829558168799,no,Public_Transportation,no,USA
Male,30.361365,69.233501953,246.11377443906,yes,yes,1.263216,3.219347,Sometimes,no,1.981782,no,0.482625,0,Sometimes,Automobile,no,USA
Female,19.4446000216635,60.2321966120139,89.7604823424384,yes,yes,1,3.05507711071865,Sometimes,no,2.00550355287258,no,2.98811415574232,2.03968309561887,Sometimes,Public_Transportation,no,USA
Male,21.384259,1.780679,89.667406,yes,yes,1.780746,1.471053,Sometimes,no,2,no,0.467562,0.568668,Sometimes,Public_Transportation,no,EU
Female,16.7666508082081,1.78031288924617,43.7998565987155,no,yes,2.911877,3.08865889269755,Sometimes,no,2.15708746993606,no,2.31941262068699,1.52315534623303,Sometimes,Public_Transportation,no,EU
Female,25.795187,65.7102323339,230.58986775198,yes,yes,3,3,Sometimes,no,1.554925,no,0.209586,0.823069,Sometimes,Public_Transportation,no,USA
Male,20,72.1007082257,197.64982021334,yes,yes,2.555401,3.292386,Sometimes,no,3,no,2,0.315918,Sometimes,Public_Transportation,no,USA
Male,30.577343,1.868923,125.064264,yes,yes,2.050619,3,Sometimes,yes,1.515183,no,0.849811,0.261901,Sometimes,Public_Transportation,no,EU
Male,24.3208401204744,68.2789031250228,216.997044572595,yes,yes,2,2.99264129446673,Sometimes,no,2.86427670756809,no,1.34967831713119,1.30456629844108,no,Public_Transportation,no,USA
Female,19.52607173691,1.6731704669367,50.0469504397837,no,yes,2.562409,3.50416588431412,Sometimes,no,1.67650822968345,no,1.95957207534396,0.99405062176546,Sometimes,Public_Transportation,no,EU
Female,18.177882,71.7152355766,313.28194300216,yes,yes,3,3,Sometimes,no,2.714949,no,1.999773,0.813784,Sometimes,Public_Transportation,no,USA
Male,38,1.75,75,yes,no,3,3,Frequently,no,1,no,2,1,no,Automobile,yes,EU
Female,41.5715037480305,1.67839607505993,81.4332767556986,yes,yes,2.733129,3.04360300088367,Sometimes,no,1.27881857069664,no,-0.007712218139257,1.09154404939564,no,Automobile,no,EU
Male,19.789291,71.6788969743,187.3927,yes,yes,3,3,Sometimes,no,2.759246,no,1.763277,0.453314,Sometimes,Public_Transportation,no,USA
Male,17.6703882591497,66.6979417834073,199.094765649995,no,yes,3,2.96492816702647,Sometimes,no,1.9979621553279,no,2.01925704866049,-0.003886916519605,Sometimes,Public_Transportation,no,USA
Female,26,1.622397,110.79263,yes,yes,3,3,Sometimes,no,2.704507,no,0,0.29499,Sometimes,Public_Transportation,no,EU
Male,20.338815,1.698829,98.572753,yes,yes,2,2.392811,Sometimes,no,2,no,0,1.80931,no,Public_Transportation,no,EU
Male,21,1.75,62,no,yes,3,4,Frequently,yes,2,no,0,0,Sometimes,Public_Transportation,yes,EU
Female,21.81119,1.6,66.401407,yes,yes,2.108711,3,Sometimes,no,2.746197,no,1.910432,0,Sometimes,Public_Transportation,no,EU
Male,38.2684237907024,69.84031221139,260.271077244379,yes,yes,2.177896,2.87073022754072,Sometimes,no,1.77305772840759,no,0.579393627251377,-0.017714494834872,Sometimes,Automobile,no,USA
Female,31.255587,66.656728908,158.57253829098,yes,yes,2.615788,3,Sometimes,no,1.771781,no,0.759422,0.686529,Sometimes,Automobile,no,USA
Male,18.88485,1.699667,79.67793,yes,no,2.735297,2.157164,Sometimes,no,1.087166,no,0.110174,0.003695,no,Public_Transportation,no,EU
Female,25.6043562749967,64.0025762613796,237.428118210371,yes,yes,3,2.98415173523697,Sometimes,no,1.44257341757813,no,0.104520445704926,0.707673078145891,Sometimes,Public_Transportation,no,USA
Female,30.163408,60.3686940164,172.02734296946,yes,yes,2.028225,1.923607,Sometimes,no,1.798917,no,0,0,no,Public_Transportation,no,USA
Female,23,62.99216,182.98346,yes,yes,3,3,Frequently,no,3,no,3,0,no,Public_Transportation,no,USA
Male,24.4024277082327,1.84449991382584,122.441137188305,yes,yes,2.906269,2.89014503966786,Sometimes,no,2.44323603293964,no,1.24489625716643,0.398533755986735,Sometimes,Public_Transportation,no,EU
Male,25,67.322871,156.52802,yes,yes,2,3,Frequently,no,2,no,0,0,Sometimes,Motorbike,yes,USA
Female,22.980957,66.9376739416,177.41367937194,yes,yes,2,2.815255,Sometimes,no,1.622214,no,0.463891,1.462664,no,Public_Transportation,no,USA
Female,20.924956,1.752531,133.618706,yes,yes,3,3,Sometimes,no,2.887659,no,1.480919,0.779641,Sometimes,Public_Transportation,no,EU
Male,21,63.779562,154.3234,no,yes,2,1,no,no,3,no,1,0,Sometimes,Public_Transportation,no,USA
Female,25.493586,65.8923584165,230.83409114634,yes,yes,3,3,Sometimes,no,1.170515,no,0.264831,0.896842,Sometimes,Public_Transportation,no,USA
Male,22.6238081529334,1.70412982024756,74.8305685606361,yes,yes,2,3.01011616234394,Sometimes,no,1.98443225517655,no,0.085509265783713,1.4618891384926,Sometimes,Public_Transportation,no,EU
Female,18.48207,66.92917,110.231,no,yes,1.592183,3.535016,Sometimes,no,1.086391,no,0.618913,1,Sometimes,Public_Transportation,no,USA
Male,18.3582121756462,64.7417080828551,174.725220669616,yes,yes,2.821977,2.0399324600084,Sometimes,no,1.94967898631323,no,1.03942021262576,0.851554610015756,no,Public_Transportation,no,USA
Male,18,1.73,70,no,yes,3,3,Frequently,no,1,no,2,1,Sometimes,Public_Transportation,yes,EU
Female,21.700748,1.789555,137.767787,yes,yes,3,3,Sometimes,no,2.832659,no,1.505775,0.923005,Sometimes,Public_Transportation,no,EU
Female,19,1.556211,42.339767,no,yes,3,2.0846,Sometimes,no,2.13755,yes,0.196152,0.062488,no,Public_Transportation,no,EU
Female,19.434709,1.525691,42,no,yes,3,1,Frequently,no,1.764055,no,0,0.560887,Sometimes,Public_Transportation,no,EU
Male,21.1128891760302,1.87741754146407,83.7102858145352,yes,yes,3,2.94788508681094,Sometimes,no,2.97366045315866,no,2.07159167669477,0.943972061992426,Sometimes,Walking,yes,EU
Male,23.147644,71.4769677314,265.29882080768,yes,yes,2.996717,2.791366,Sometimes,no,2.626309,no,1.194898,0.034897,Sometimes,Public_Transportation,no,USA
Female,18,1.6,60,yes,yes,3,1,Sometimes,no,1,yes,0,2,no,Walking,yes,EU
Male,23.881938,1.829971,121.04172,yes,yes,2.684335,2.711238,Sometimes,no,2.732331,no,1.156024,0.442456,Sometimes,Public_Transportation,no,EU
Female,18,1.56,55,no,yes,2,3,Sometimes,no,1,no,0,0,Frequently,Automobile,yes,EU
Female,26,1.631856,110.804337,yes,yes,3,3,Sometimes,no,2.70485,no,0,0.243338,Sometimes,Public_Transportation,no,EU
Female,29.970445,63.4198373963,109.16402344474,yes,yes,2.059138,3.904858,Frequently,no,2,no,0.821977,0,no,Public_Transportation,no,USA
Male,19.576682,1.834715,89.429199,yes,yes,2.342323,3.60885,Sometimes,no,2.878866,no,2,0.208323,Sometimes,Public_Transportation,no,EU
Female,20.3756,1.787195,151.975864,yes,yes,3,3,Sometimes,no,2.304716,no,0.82666,0.914492,Sometimes,Public_Transportation,no,EU
Female,18.281092,1.7,50,no,yes,1.036414,3.205587,Sometimes,no,1.745959,no,0.115974,1,Sometimes,Public_Transportation,no,EU
Male,25,1.89,75,no,no,3,3,Frequently,no,2,yes,3,0,no,Public_Transportation,yes,EU
Male,23.807181,1.729177,82.52724,yes,yes,2.742796,2.937607,Sometimes,no,1.99467,no,1,0.023564,Sometimes,Public_Transportation,no,EU
Male,20,1.87,75,no,yes,2,3,Frequently,no,1,no,1,1,Sometimes,Public_Transportation,yes,EU
Female,19.735968,66.9274377156,110.1934553214,no,yes,1.204855,3.531038,Sometimes,no,1.134658,no,2,1,Sometimes,Public_Transportation,no,USA
Male,17.2384157897281,1.67441482796917,61.5192919911099,no,no,2,4.05937773290919,Always,no,2.00959054975088,no,0.05490580443968,1.97410232365824,no,Public_Transportation,yes,EU
Female,23,64.173263,99.2079,yes,no,3,3,Sometimes,no,3,yes,2,0,no,Public_Transportation,no,USA
Female,20.438478,71.0946446903,337.63643084842,yes,yes,3,3,Sometimes,no,2.387991,no,0.850715,0.656491,Sometimes,Public_Transportation,no,USA
Male,19.684891,66.9538550527,172.06663811634,yes,no,1.653081,2.753418,Sometimes,no,2.192063,no,1.474937,0.518542,Sometimes,Public_Transportation,no,USA
Female,37.205173,1.667469,80.993373,yes,yes,2.01054,2.77684,Sometimes,no,1.651548,no,0,0.790967,no,Automobile,no,EU
Male,21.7993317085949,76.1067158444906,259.314802889908,yes,yes,2,3.00825917467243,Sometimes,no,2.97496127916362,no,0.688484723387228,0.958210236027263,Sometimes,Public_Transportation,no,USA
Female,37.8400514543951,1.50970277232337,62.8690802718411,yes,yes,2.048582,1.07353637821754,Sometimes,no,2.00767973449633,no,0.17881824070602,0.232834140323239,Sometimes,Automobile,no,EU
Male,26.7721656397107,69.8238505150503,260.11526470096,yes,no,2.18354,3.01701839907585,Sometimes,no,2.2694771085903,no,0.689923310268326,-0.012176398486026,Sometimes,Automobile,no,USA
Female,25.95774,1.62414,102.233445,yes,yes,3,3,Sometimes,no,1.067716,no,0.030541,1,Sometimes,Public_Transportation,no,EU
Female,19.783234,1.747962,133.936535,yes,yes,3,3,Sometimes,no,2.84174,no,1.429256,0.775378,Sometimes,Public_Transportation,no,EU
Female,38.895069,60.9944030157,176.3696,yes,yes,2.736628,1.130751,Sometimes,no,1.385175,no,1.666965,0,Sometimes,Automobile,no,USA
Male,18.011718,66.1807837691,175.82487367192,yes,yes,2.413156,2.521546,Sometimes,no,1.985312,no,0.00705,0.965464,Sometimes,Public_Transportation,no,USA
Male,21.20563,67.1092094673,176.3696,yes,yes,2,3,Sometimes,no,2,no,2.847761,1.413375,no,Public_Transportation,no,USA
Male,30.079371,71.2841329816,204.72157317348,yes,yes,2,3,Sometimes,no,1.622638,no,0.033745,0.105895,Sometimes,Public_Transportation,no,USA
Male,18.3623789320685,70.0073326165172,180.681526810817,yes,yes,1.570089,3.00770368481746,Sometimes,no,2.01888986380792,no,2.76715198221302,-0.000678365502927,no,Public_Transportation,no,USA
Male,27.439056,1.785277,112.740797,yes,yes,2.155182,3,Sometimes,no,2.049079,no,0,1.74992,Sometimes,Automobile,no,EU
Male,27,66.92917,171.96036,no,yes,3,3,Sometimes,no,3,no,1,1,Frequently,Public_Transportation,no,USA
Female,19.86997,59.8818039897,92.59404,no,yes,3,1,Frequently,no,1.527036,no,0,0.860497,Sometimes,Public_Transportation,no,USA
Female,20.843363,59.8822370608,147.89279021902,yes,no,2.493448,3,Sometimes,no,1.849997,no,0.954459,1.444532,no,Public_Transportation,no,USA
Male,18,1.78,64.4,yes,yes,3,3,Frequently,no,2,no,3,2,no,Walking,yes,EU
Female,20,62.204758,117.94717,yes,yes,2,1,Frequently,no,2,no,1,1,Sometimes,Public_Transportation,yes,USA
Female,18,1.7,50,no,yes,1.031149,3,Sometimes,no,1.963628,no,0.028202,1,Sometimes,Public_Transportation,no,EU
Female,25.991886,62.2428682568,224.87868720636,yes,yes,3,3,Sometimes,no,1.003563,no,0.008127,1,Sometimes,Public_Transportation,no,USA
Male,20.352321730874,1.77175536350146,67.6582351046279,yes,yes,1,0.999531890869655,Sometimes,no,1.995424357681,no,1.04366295926289,0.986352152190027,Sometimes,Public_Transportation,yes,EU
Female,25.524336,1.668931,104.768318,yes,yes,3,3,Sometimes,no,1.436616,no,0.167086,0.764717,Sometimes,Public_Transportation,no,EU
Female,17.2192428853077,62.3644498304871,97.0881864182789,no,yes,2.737762,2.97893077746865,Sometimes,no,2.33068483468276,no,2.19277331184979,1.59360608974339,Sometimes,Public_Transportation,no,USA
Female,21,68.897675,194.00656,yes,yes,2,3,Sometimes,no,3,no,3,0,Sometimes,Public_Transportation,no,USA
